ID,votos
10000000135,1858.06351067821
10000000142,2828.39786666667
10000000158,36449.1533333333
10000000161,43026.8453666667
10000000163,77052.2304
10000000164,9530.05987133355
10000000166,71224.2089666667
10000000169,91798.8178333334
10000000170,16876.3738333333
10000000171,80411.9365666667
10000000172,32369.4121119047
10000000173,66329.855359707
10000000176,10523.8614809524
10000000177,50226.8702666667
10000000178,60419.6453666667
10000000179,24330.8961166667
10000000180,2869.92944063164
10000000327,1098.74609458412
10000000347,4458.44
10000000348,3079.54851666667
10000000349,4962.11708144512
10000000358,4846.24537698573
10000000363,4603.6824377948
10000000365,769.665914122685
10000000366,1046.67724844101
10000000367,1188.96593149849
10000000368,37843.7944459812
10000000369,1897.17767484183
10000000370,1128.3941755036
10000000371,2044.36955
10000000602,3740.21861775561
10000000603,5510.0203
10000000607,39564.1221666667
10000000608,9068.15893333333
10000000609,11122.8527777778
10000000610,3596.2978
10000000611,1484.34476671662
10000000613,119014.037672675
10000000614,107542.535233333
10000000615,57950.8204333334
10000000616,141257.116242517
10000000617,26447.7280666667
10000000618,8568.75223809524
10000000619,1618.98391985033
10000000620,6772.01771776924
10000000624,18842.6732265834
10000000721,1858.06351067821
10000000761,49529.1667333333
20000000009,975.838642063492
20000000010,772.762568321316
20000000019,2370.15613333333
20000000023,970.211091182558
20000000024,562.597468218139
20000000043,61110.3447666666
20000000044,51494.9164333334
20000000045,4088.5552936397
20000000046,14216.5726333333
20000000047,1851.25924125235
20000000050,1088.68949831778
20000000052,3808.55216825397
20000000054,13670.8653
20000000059,1289.89053405483
20000000060,12560.5079666667
20000000082,1881.96672680653
20000000083,1177.7998851612
20000000085,948.697662494985
20000000086,948.697662494985
20000000119,928.039981769434
20000000126,2404.95341563847
20000000127,86223.4556
20000000128,31152.4002666667
20000000153,106425.195066667
20000000156,68291.5378333333
20000000157,1470.3963582415
20000000158,1365.28336782044
20000000159,1424.76826837664
20000000160,5908.25396190476
20000000167,106262.915466667
20000000169,7886.9537
20000000170,32646.8831
20000000172,17595.4368
20000000198,850.795553727948
20000000265,1718.14699819902
20000000266,72518.5554666666
20000000267,8386.5293
20000000269,81074.2275
20000000270,1289.89053405483
20000000271,1138.18583679654
20000000272,1289.89053405483
20000000273,43304.7118285714
20000000274,72459.8695
20000000277,18768.431
20000000278,26470.5138
20000000280,11002.9573666667
20000000281,45396.3560666667
20000000282,29096.6588
20000000283,7902.64093926397
20000000284,22785.2845222222
20000000286,3366.27142407221
20000000287,119744.762466667
20000000289,40655.4892
20000000364,7319.24688095238
20000000367,3143.56147619515
20000000369,47788.6861
20000000373,14537.9704738095
20000000380,75619.2441333333
20000000381,1878.07362427541
20000000382,115717.234766667
20000000385,11694.07528026
20000000391,2861.93889047619
20000000393,858.482171948137
20000000444,3085.07158451962
20000000446,1144.81433415896
20000000449,1113.03693579086
20000000468,946.974264312699
20000000474,4745.12355238913
20000000482,2444.74593333333
20000000484,946.974264312699
20000000485,946.974264312699
20000000503,44229.6534
20000000541,5863.49494522332
30000000004,1390.02395381556
30000000005,1129.73911522635
30000000022,9447.31889999999
30000000029,50654.5258333333
30000000033,2154.88664334944
30000000084,68403.4504
30000000085,5970.62895396825
30000000086,2331.5036
30000000087,18963.8929333333
30000000089,1241.2804026978
30000000090,1834.7445
30000000091,1714.34368644677
30000000092,3347.39943333333
30000000108,2810.29367204462
30000000116,28810.9825666667
30000000117,3987.17776666667
30000000118,55069.1128896472
30000000119,100869.737733333
30000000120,2823.47203333333
30000000121,1392.25107586811
30000000122,17799.0075666667
30000000123,1330.8979252502
30000000124,22543.7343666667
30000000142,8591.15496666667
30000000143,3097.85286666667
30000000144,868.164857048507
30000000145,62234.3403
30000000146,12358.6063
30000000147,4317.71763333334
30000000148,60885.8701333334
30000000149,868.164857048507
30000000150,1831.98426666667
30000000152,1979.66758333334
30000000153,4161.5247619047605
30000000154,47623.4871666667
30000000155,1911.3855047619
30000000156,3369.75871111111
30000000157,29711.0492333333
30000000158,40795.9485666667
30000000159,13623.9972666667
30000000160,3057.74804444444
30000000161,1433.04706188256
30000000165,1433.04706188256
30000000338,99170.1148492064
30000000344,1433.04706188256
30000000345,3948.47673333333
30000000346,945.597876984127
30000000347,774.932851820728
30000000348,1203.19518961039
30000000349,25744.3784333333
30000000350,3561.14923333333
30000000351,762.232933333333
30000000352,1221.70313333333
30000000353,23845.6701
30000000354,3199.75229011963
30000000355,3740.60809695183
30000000356,10193.0848666667
30000000360,774.932851820728
30000000462,61873.4856
30000000463,4491.94126666667
30000000464,6337.34926666667
30000000465,911.754933333333
30000000466,48406.0707333333
30000000467,9997.22486666666
30000000468,86166.7855666667
30000000469,32655.6758
30000000470,16217.6110333333
30000000472,2129.18111868687
30000000473,2129.18111868687
30000000475,2129.18111868687
30000000477,2129.18111868687
30000000478,1657.6434020202
30000000479,2292.90036666667
30000000480,1246.21056868687
30000000551,2275.83933871129
30000000567,2129.18111868687
30000000568,2129.18111868687
40000000001,855.488422958251
40000000003,1162.53196529779
40000000077,121076.826633333
40000000078,88195.7313666667
40000000079,20916.8352
40000000080,893.046723463364
40000000081,90565.4322666667
40000000082,105233.698233333
40000000083,36330.5357666667
40000000085,723.689357701202
40000000086,150041.7727
40000000087,137079.953266667
40000000088,1243.90219857067
40000000089,44044.1079692308
40000000090,993.983956752955
40000000091,3618.06001428571
40000000092,861.985508394718
40000000093,5967.54604285714
40000000094,2478.75668203463
40000000095,16310.283
40000000096,9107.1008
40000000097,1094.92236211259
40000000098,1255.76343589215
40000000185,1450.45707346498
40000000338,3639.38458333333
40000000339,23704.9232333333
40000000340,41524.3427666666
40000000341,27122.3413952381
40000000342,7334.9186
40000000344,2740.92868080028
40000000345,125805.1324
40000000346,1215.45810901499
40000000347,38443.8392666667
40000000348,5856.1064
40000000349,81060.1138333333
40000000350,1241.19707594628
40000000351,11321.1924666667
40000000353,121275.065233333
40000000601,6589.2119588314
40000000602,8171.85706666667
40000000616,911.765176623376
40000000617,911.765176623376
40000000640,911.765176623376
40000000713,1379.54434508473
40000000718,1801.65872182307
40000000719,3282.49768809524
40000000720,2823.21963630813
40000000722,1302.97123000446
40000000723,1188.96593149849
40000000744,1104.15113846154
40000000746,866.762657464465
40000000749,9963.76499999999
40000000750,1090.70894285714
40000000752,866.762657464465
40000000753,1483.95003333333
40000000862,1212.56596973027
40000000865,16138.9031
40000000874,2631.91337908407
40000000961,786.753541301836
40000001042,1102.16901060606
40000001121,4144.60620973408
40000001202,2164.68770606061
50000000003,2017.65559422549
50000000005,1530.64352674688
50000000008,3508.26993333333
50000000010,1594.2441
50000000011,2334.02386666667
50000000012,1356.91309689441
50000000014,1110.71223333333
50000000016,1594.2441
50000000017,4281.39397142857
50000000019,1532.6566969697
50000000020,1068.03632485663
50000000024,1257.21545660275
50000000027,1765.5106221215501
50000000035,3559.07856666667
50000000039,1413.17350396431
50000000042,1594.2441
50000000043,1594.2441
50000000051,3084.45234388872
50000000053,3886.3086
50000000061,4377.40914237072
50000000066,8575.4089
50000000068,1594.2441
50000000072,1594.2441
50000000073,2055.35747698413
50000000075,1556.6967628306
50000000078,1594.2441
50000000079,1594.2441
50000000080,2369.62666428572
50000000084,1594.2441
50000000120,58026.438
50000000121,74774.9374666666
50000000122,1520.94360575035
50000000123,143593.3171
50000000124,1819.85223698457
50000000126,7281.22856666667
50000000127,1239.21059201427
50000000128,2841.47366326768
50000000129,1620.63011598259
50000000131,57842.6434333334
50000000132,77101.0892333333
50000000133,73490.2148333333
50000000134,85067.2241000001
50000000135,114706.578133333
50000000136,111458.6558
50000000137,68588.0865333334
50000000138,42608.8781
50000000139,15659.5706333333
50000000140,1473.00916942312
50000000141,67268.4592333333
50000000142,79491.5086666667
50000000143,905.044316132376
50000000144,84241.9627
50000000145,143195.643966667
50000000146,90470.7932333333
50000000147,91907.5673333333
50000000148,58824.9876333333
50000000149,83460.1286333333
50000000150,78111.3880666667
50000000151,40295.2566
50000000159,92580.6913333334
50000000160,100030.210333333
50000000161,63169.1978333334
50000000162,1115.86916562608
50000000163,1115.86916562608
50000000164,116335.957933333
50000000166,4116.5384403476
50000000167,76357.4279666666
50000000168,59257.0864666667
50000000169,90977.3674333333
50000000170,3416.06791428572
50000000178,15861.813
50000000183,64578.9765666667
50000000190,2708.39934978892
50000000194,4553.95618333333
50000000198,4377.18137619047
50000000199,25707.4999833333
50000000202,75819.7963666666
50000000204,3076.15294285714
50000000208,4789.522
50000000209,8450.03283333333
50000000213,1253.5363
50000000229,5201.9148
50000000230,10752.8678
50000000231,1228.18307668211
50000000232,1685.16532777778
50000000233,1160.53306908171
50000000235,837.339813085356
50000000236,2566.88160132923
50000000237,6732.12996666666
50000000260,4392.99042697303
50000000261,5155.4451034632
50000000268,944.818037917639
50000000275,8856.83583333333
50000000433,10184.4908666667
50000000434,1344.31903333333
50000000436,858.482171948137
50000000441,1344.31903333333
50000000448,8045.06723333334
50000000450,2150.7896952381
50000000452,1450.45707346498
50000000454,991.518528571428
50000000456,1230.7956173452
50000000457,40955.7450333333
50000000465,8485.82976666666
50000000466,57866.1272
50000000467,4614.79833395494
50000000468,4395.23481562881
50000000469,5557.87151666667
50000000471,2054.24009928212
50000000485,2451.55176666667
50000000494,1004.79250063827
50000000495,983.141968269733
50000000496,8966.46223333333
50000000497,988.73631334132
50000000498,67037.3673666667
50000000499,6003.8595
50000000500,22213.3576
50000000501,1951.74501190476
50000000503,1065.54675095983
50000000538,2999.29707380952
50000000539,4547.07387906909
50000000544,12330.8873
50000000545,918.581884715546
50000000547,918.581884715546
50000000549,3419.98756666667
50000000551,54010.1577333333
50000000552,981.084157603526
50000000626,98085.3545666666
50000000627,73748.1671333333
50000000628,77561.5858
50000000629,52987.2628
50000000630,159255.124733333
50000000631,39087.5283666667
50000000632,1377.27026666667
50000000634,47331.4841619048
50000000635,18048.5205333333
50000000637,102824.250766667
50000000639,136444.886866667
50000000640,1073.03984957188
50000000641,2007.01456224581
50000000642,140069.849533333
50000000643,198909.266266667
50000000644,20270.7567454251
50000000646,1452.14344206349
50000000651,29299.0581714286
50000000652,1952.6358
50000000653,67777.1479666666
50000000654,26673.6601717893
50000000655,111842.203966667
50000000656,2774.29856666666
50000000657,3163.64222432217
50000000659,2322.9662
50000000660,1369.88020309173
50000000661,58176.9206
50000000665,5423.46376666667
50000000667,55436.1124333333
50000000668,2130.749
50000000669,1344.31903333333
50000000670,45614.3237666667
50000000671,6482.4599
50000000672,46550.1809
50000000674,133836.947666667
50000000677,5877.66665200475
50000000680,2226.28473541657
50000000681,60927.1814333333
50000000682,3203.0376047619
50000000683,39334.6998333333
50000000684,2677.3211
50000000686,3761.15196190476
50000000688,11669.8175666667
50000000689,3761.15196190476
50000000690,3213.5198952381
50000000691,3761.15196190476
50000000704,3532.45852691344
50000000843,2903.57696666667
50000000847,6429.8526
50000000848,1365.28336782044
50000000856,2634.24813333333
50000000864,5366.53893333334
50000000870,1150.45165238095
50000000873,10925.2557
50000001014,39807.7595666667
50000001020,2674.8558534306
50000001063,4109.23363333333
50000001067,944.818037917639
50000001115,3422.3863
50000001148,5253.7116
60000000064,2826.8638672091
60000000065,1824.36664979318
60000000066,4273.69594278144
60000000067,8105.62803047067
60000000068,8592.03443333334
60000000069,7724.90570752695
60000000071,7418.0785918838
60000000073,5678.84680810776
60000000074,1582.94500861134
60000000079,13239.8550666667
60000000082,1975.68647294732
60000000083,13215.4958794872
60000000084,2946.7542173764
60000000087,4437.21220925642
60000000088,6021.99589328429
60000000089,3676.77929405466
60000000090,24443.3672666667
60000000096,1729.2669959867
60000000097,3664.91266103176
60000000243,7291.73486666667
60000000246,114813.298733333
60000000247,1950.42286740482
60000000251,3151.01323333333
60000000252,1344.31903333333
60000000253,1344.31903333333
60000000254,12510.6512595238
60000000255,911.765176623376
60000000256,9852.33293333334
60000000257,4965.47318333333
60000000259,1433.04706188256
60000000260,1433.04706188256
60000000261,1433.04706188256
60000000262,1433.04706188256
60000000263,1433.04706188256
60000000264,1819.24515692641
60000000265,3582.01150714286
60000000266,1433.04706188256
60000000267,1153.0983472361
60000000268,1433.04706188256
60000000269,1433.04706188256
60000000270,9005.59106666667
60000000271,87503.4330666667
60000000372,4401.39406666667
60000000375,2086.5862
60000000379,1260.34358036097
60000000380,2688.85966666667
60000000383,1180.63851609174
60000000385,1641.01698095238
60000000386,1371.96644458559
60000000390,1646.26348217893
60000000391,2176.0591
60000000395,1180.63851609174
60000000397,2099.32123333333
60000000402,2823.15233333333
60000000403,948.697662494985
60000000414,2813.0803465017
60000000421,1289.89053405483
60000000423,958.756067739599
60000000424,812.333776057583
60000000425,1169.93520375944
60000000426,1558.44638333776
60000000427,3777.59400209066
60000000428,802.210141361965
60000000429,1291.79339908803
60000000430,1278.48481221564
60000000431,1172.57071469198
60000000438,1865.62621306295
60000000571,45242.0088333333
60000000572,120099.7402
60000000573,1357.09031031746
60000000574,128761.2785
60000000575,9292.30406666666
60000000576,1366.10726252184
60000000579,109148.5076
60000000580,27075.2696651908
60000000582,1344.31903333333
60000000583,45184.7459333333
60000000584,1344.31903333333
60000000585,2027.33019285714
60000000586,124457.499733333
60000000587,3026.17208229548
60000000588,1622.16004573505
60000000589,1622.16004573505
60000000590,1622.16004573505
60000000592,5681.54906841962
60000000594,1082.17767861707
60000000595,1199.49131666667
60000000597,11830.5834333333
60000000599,68687.1432666667
60000000601,1375.84934761905
60000000602,1433.04706188256
60000000634,51186.5920140992
60000000635,33193.4498
60000000637,71093.1658333333
60000000638,6358.91566666667
60000000639,1046.25550985617
60000000640,4193.49275022827
60000000641,780.467626283687
60000000642,1792.37386384095
60000000643,80550.5120666667
60000000644,2336.43395322129
60000000649,944.818037917639
60000000650,944.818037917639
60000000654,6850.7755
60000000655,71307.0408
60000000658,2309.4626823625
60000000659,1182.83595176929
60000000663,1300.09501984127
60000000664,974.59126798283
60000000665,1300.09501984127
60000000666,28898.0789333333
60000000670,13892.8967666667
60000000772,1289.89053405483
60000000773,74738.8216333333
60000000775,57107.9583666667
60000000776,4255.0198
60000000777,5277.37147121212
60000000778,118880.724233333
60000000781,108844.605833333
60000000783,4307.66025238095
60000000784,9907.60980000001
60000000785,67051.3327666667
60000000787,25324.2614
60000000788,45885.5282
60000000789,63375.6699666666
60000000790,81258.6263
60000000792,77569.1836806118
60000000793,87102.6606999999
60000000795,89272.2134333334
60000000796,93928.8010666667
60000000800,6845.31024675208
60000000801,103425.7209
60000000802,1845.85217838396
60000000803,1725.33936666667
60000000806,112274.4943
60000000808,1242.72818095238
60000000810,3444.57426053014
60000000896,1312.01142942218
60000000920,1289.89053405483
60000000942,2332.47575916716
60000000957,112323.633966667
60000000962,1046.25550985617
60000000992,1344.31903333333
60000000994,1357.09031031746
60000000995,1357.09031031746
60000000999,1433.04706188256
60000001000,948.697662494985
